JH,TH,slot,MEMF,MENP,SEGS,NTMF,NTMI,NTMA,NTNA,NTCT,NTST,NTBS,BOFR,BONC,BOBL,JMTO,AKFS,AKWT,FSOF,FSOO,CMAS,CMIS,CMASL,RTHS,RTMF,RTTH,parallelism
0.4743357,0.26793405,-0.0035722852,0.95204175,-0.0036078552,0.48051488,0.7621926,0.046703734,0.20166571,-0.0057850033,0.4711947,-0.004315503,0.69737285,0.47966993,0.21364093,0.21270731,0.1946739,0.21357311,0.1831865,-0.0017169784,0.0014109593,0.49854884,0.4329459,0.3952973,0.955737,0.5345273,0.47232616,0.042263094
0.43945548,0.25520062,-0.00032855757,0.8836829,0.001538544,0.450212,0.7103331,0.041745745,0.18637086,-0.00037636608,0.44299954,-0.002917543,0.65558875,0.43981817,0.1945267,0.19847879,0.17579123,0.19474567,0.177819,0.0028657266,0.0055164564,0.46376336,0.40375906,0.36785474,0.8896853,0.4959619,0.440737,0.041023124
0.4644736,0.26801896,0.0011244863,0.9320237,0.0008839285,0.4724243,0.7496543,0.044757813,0.19651575,-0.0010685921,0.46731818,-0.003417477,0.68783647,0.46608186,0.20485613,0.20651922,0.18704116,0.20539363,0.18198527,0.002292002,0.0058141593,0.48970142,0.42635214,0.39076647,0.9367732,0.5259545,0.46558753,0.042248417
0.58184916,0.31823573,0.005448308,1.1459664,-0.0016393485,0.5786691,0.92460704,0.060043618,0.2449045,-0.0050621107,0.5722531,-0.0044072047,0.8253975,0.5848574,0.25429884,0.24994656,0.2414715,0.25312823,0.19970532,-0.004117397,0.0076188073,0.6010976,0.5294036,0.49173072,1.1496502,0.65837467,0.5749639,0.04782794
0.5093153,0.28719196,0.0044911634,1.0154957,-6.193295e-07,0.511928,0.8180041,0.05192083,0.2129326,-0.0031787306,0.5081787,-0.0037559345,0.7421045,0.5137071,0.22421113,0.22205907,0.20818093,0.22446725,0.18627094,-0.0008902452,0.008579683,0.53309625,0.46972573,0.43022856,1.0229304,0.579832,0.5084794,0.044141036
0.5595072,0.30946338,0.0044811666,1.1125879,-0.0027922066,0.5595892,0.8950912,0.059129655,0.2352628,-0.005546935,0.5530712,-0.0043129493,0.8034669,0.5664453,0.24960089,0.23970208,0.23396623,0.24837786,0.19273467,-0.0041749603,0.008877423,0.5844803,0.5143981,0.4748222,1.119233,0.63982517,0.5575183,0.046809938
0.532866,0.29794616,0.0038590431,1.0595397,0.0004125582,0.53339875,0.8538186,0.053654373,0.22208391,-0.0032058395,0.5299316,-0.004164424,0.76921463,0.5370214,0.23655316,0.23062181,0.21909836,0.23497911,0.19065557,-0.0015167478,0.008743063,0.55715644,0.4887001,0.45001405,1.0662408,0.6046899,0.531839,0.045934428
0.44077656,0.2552515,-0.0039995033,0.8922748,-0.0028750328,0.4571987,0.71322805,0.044328585,0.19199528,-0.005054146,0.44209778,-0.0025406927,0.65858525,0.443581,0.1984407,0.19739413,0.18189016,0.20055954,0.1760538,0.0016276729,0.0040782467,0.46697798,0.40416282,0.37067932,0.89578277,0.5009202,0.44237065,0.041370872
0.46945333,0.2698156,0.0017967019,0.9375694,0.0017400635,0.47449484,0.7548733,0.044284925,0.19673835,0.001105424,0.47164357,-0.0035077073,0.6902522,0.46971336,0.20678356,0.20927396,0.18747357,0.20548418,0.18258582,0.0019197077,0.0060173087,0.49244973,0.42980278,0.39299688,0.9439665,0.52859074,0.46893522,0.042106103
0.5314218,0.2977874,0.0017637312,1.0576254,-0.0028288038,0.5341971,0.8495195,0.05412811,0.22539163,-0.0049808472,0.5284885,-0.003484508,0.76855946,0.535391,0.23468849,0.23025966,0.22031644,0.23555847,0.19207439,-0.0014683059,0.004774712,0.5539755,0.48361963,0.44877988,1.0605568,0.60116935,0.5286643,0.04575507
0.4191268,0.24489844,-0.0035181195,0.85423267,-0.0011181282,0.4369277,0.6839188,0.04234431,0.1815315,-0.0039702356,0.42195842,-0.0019288566,0.6359411,0.42288148,0.18899357,0.18983656,0.17172506,0.19170566,0.17173506,0.00091633806,0.0067228377,0.4476699,0.38981616,0.35354823,0.8595092,0.48052186,0.4235596,0.04032077
0.5392316,0.30206043,0.0042434167,1.0713642,-0.0015855739,0.5379889,0.8616253,0.05406657,0.22577272,-0.0027563646,0.5360605,-0.0043987725,0.7763988,0.54366463,0.2381599,0.23258096,0.2212685,0.2371416,0.19192141,-0.0016767546,0.006705316,0.5620746,0.4930578,0.45496273,1.0766968,0.6111274,0.5362291,0.045302358
0.49753287,0.28104883,-0.0005962439,0.9920156,-0.0001974674,0.5050523,0.79603165,0.04791175,0.21083681,-0.0027588084,0.4967359,-0.004710054,0.72389835,0.4976025,0.21908438,0.2176893,0.20515463,0.22086447,0.18709973,0.0015788511,0.004671648,0.5187732,0.45302713,0.4173587,0.9941194,0.561387,0.4956556,0.045247786
0.47500712,0.27058852,0.00063714106,0.95231986,-0.0007594237,0.48310396,0.76403445,0.0466825,0.20158814,-0.0016707964,0.47760952,-0.0042281747,0.6978554,0.47778636,0.21163374,0.21070641,0.19368416,0.210811,0.18175046,0.0018364475,0.0051339995,0.5000815,0.4344629,0.39936796,0.9574218,0.53737754,0.4747164,0.043323733
0.49080685,0.27794278,-0.00042851083,0.98146653,-0.0016828245,0.49852923,0.78791285,0.049762607,0.20921591,-0.0033134706,0.48892468,-0.0034775324,0.7173463,0.49372992,0.2196312,0.21620351,0.20285437,0.21856803,0.18480748,0.00043738307,0.0054413974,0.5151986,0.4487431,0.4127293,0.98658055,0.556457,0.48963985,0.04401628
0.45549378,0.2625106,-0.0023222025,0.91694677,-0.001826209,0.46629474,0.73420453,0.04453627,0.19522063,-0.0022313036,0.4559372,-0.002701288,0.67473507,0.45772082,0.20426244,0.20344153,0.18589506,0.20445465,0.17947543,0.0010076561,0.0039442573,0.47960383,0.4170053,0.3816581,0.9212355,0.51483685,0.45501563,0.04143014
0.55034447,0.30405658,0.003938539,1.093583,-0.0059199827,0.5466514,0.8793639,0.057071283,0.23093507,-0.0059066564,0.5458561,-0.0047899317,0.79450685,0.5609266,0.24293503,0.23803607,0.22788873,0.24429308,0.19509566,-0.0038294434,0.0035683736,0.5742211,0.50451535,0.4658204,1.1001915,0.6249714,0.5465118,0.044931497
0.4924604,0.27804452,0.0003606137,0.9848724,0.001539222,0.49722132,0.7904454,0.047428638,0.20431282,0.0012163669,0.49051195,-0.007826313,0.7203586,0.4947991,0.21837905,0.21443039,0.20268825,0.21595567,0.18543608,0.005089613,0.006313931,0.5157259,0.45660627,0.417952,0.99140835,0.5560951,0.4918246,0.04464664
0.4661862,0.26645216,-0.00071847904,0.93955725,0.0006012218,0.4739184,0.7543043,0.04622618,0.19558735,-0.0019170791,0.46592528,-0.0031750351,0.69091636,0.471677,0.21037191,0.20740727,0.19095546,0.20935668,0.18158023,0.00055549154,0.0071460325,0.49375853,0.4319437,0.39192045,0.9463395,0.5309528,0.46781698,0.042311806
0.5358839,0.2996782,0.001916185,1.0640694,-0.0028164433,0.536963,0.85472393,0.053206593,0.2262092,-0.00242389,0.5318747,-0.0040704403,0.7689654,0.53896236,0.23800555,0.2319633,0.2204639,0.23629467,0.19059879,-0.0017270013,0.005918853,0.55864257,0.48712635,0.4509447,1.0688032,0.605239,0.5321327,0.044978715
0.46174023,0.26583666,-0.00036293268,0.9298946,-0.0015716115,0.4727135,0.7456611,0.045987263,0.19731377,-0.0029554814,0.46267724,-0.003415363,0.6837786,0.4650744,0.2058855,0.20490974,0.1887959,0.20658979,0.17871219,0.0010410794,0.0061821416,0.48800576,0.4251058,0.3889403,0.9355159,0.5257836,0.4624714,0.04161055
0.4736247,0.27127224,0.0016377456,0.9460334,0.0012553288,0.4810322,0.7618973,0.046306886,0.20062,-0.0010935776,0.4752775,-0.0037668142,0.6964372,0.47389966,0.20901552,0.21072143,0.19153535,0.20801729,0.18304569,0.0021610358,0.006022159,0.49706027,0.43316615,0.3977871,0.9519633,0.5349566,0.47356805,0.04318143
0.5944495,0.3256616,0.007284932,1.1717823,-0.0008997908,0.58686745,0.9450201,0.060737833,0.24620171,-0.003226623,0.58562046,-0.0052213278,0.8413483,0.59946567,0.26335785,0.25292677,0.24604887,0.25925195,0.20044124,-0.0039423103,0.008464495,0.6160203,0.54313856,0.5021754,1.1785649,0.673992,0.5887113,0.04801337
0.47331947,0.27097312,0.00028091762,0.95068675,0.001232109,0.47786608,0.7636439,0.045959137,0.19737467,-0.0011821836,0.47437283,-0.0034968443,0.6979855,0.4778916,0.2122196,0.20950818,0.19231915,0.21100955,0.18345416,0.0016587977,0.0067435075,0.49903235,0.43640518,0.39672798,0.9571669,0.5355145,0.47377715,0.042790916
0.48971412,0.27821523,0.0010364652,0.98199123,-0.00040817726,0.49659517,0.7892825,0.04901106,0.20657052,-0.0039942674,0.48977578,-0.00340062,0.7193073,0.49445292,0.21665576,0.21521842,0.20082134,0.21807456,0.1837275,-0.0008962727,0.0075378735,0.51547337,0.45090163,0.414095,0.9874046,0.5580254,0.49112728,0.044043917
0.54761994,0.30255154,0.0031005386,1.0868112,-0.0006568255,0.54824144,0.87513584,0.0565636,0.22933562,-0.0042807534,0.5410604,-0.0043734796,0.7864316,0.5529895,0.24457878,0.23717484,0.22800416,0.24219345,0.19375266,-0.0024842839,0.008251343,0.5716079,0.5015878,0.4626996,1.093751,0.6222846,0.54537946,0.04693819
0.5924454,0.32498533,0.0065430384,1.171175,-0.0036304565,0.5876153,0.9421334,0.062055677,0.24718098,-0.006318059,0.58421427,-0.0047774445,0.84078586,0.59961957,0.2614596,0.25088426,0.24748114,0.2608381,0.19751671,-0.0054001077,0.008701481,0.61422354,0.54193294,0.5026206,1.1779548,0.67474717,0.5875239,0.048187766
0.44286355,0.26061338,-0.0075027086,0.8986824,-0.0005561458,0.45747957,0.7148143,0.04354182,0.19113275,-0.005047314,0.4437786,-0.0038098544,0.6621619,0.44863868,0.19407725,0.19735122,0.18027458,0.1992357,0.17969719,0.00019705156,0.006063577,0.46816248,0.40679097,0.37396052,0.9000513,0.50462556,0.44758657,0.041141752
0.5009642,0.28206104,-0.0026166942,1.0030558,-0.0016840221,0.5076748,0.8041911,0.048919693,0.21264781,-0.0047446415,0.49890167,-0.0034836475,0.7279476,0.50569314,0.22394195,0.22043356,0.20703018,0.22413468,0.18558526,-0.0018002982,0.006063631,0.52556866,0.45639873,0.42136633,1.0065956,0.5658677,0.50056356,0.04488295
0.39939165,0.252087,-0.0076971687,0.8259765,-0.0010280898,0.4311507,0.66570556,0.03419189,0.17666677,0.00074312836,0.41296378,0.0012346357,0.6301124,0.41060814,0.18368211,0.17830789,0.16352329,0.18420658,0.1765221,0.006483721,0.009257466,0.42785972,0.38000518,0.34493393,0.837276,0.4660719,0.40369397,0.041179243
0.46227944,0.26319546,-0.0007595457,0.9215207,-0.0044341693,0.46839035,0.7486831,0.057374083,0.2007475,-0.00079195946,0.4588868,-1.9274652e-05,0.678746,0.46065417,0.20544606,0.21458513,0.18725115,0.1988036,0.17930038,-0.00018424494,0.008938249,0.49286178,0.42557538,0.3864133,0.9324219,0.51724726,0.45819896,0.03774744
0.53840655,0.29802677,0.0029362272,1.06282,-0.0015650624,0.5387718,0.8569071,0.054073542,0.22847177,-0.0019107908,0.5293484,-0.0037648585,0.76916504,0.5386064,0.23635662,0.23542395,0.22104234,0.23352984,0.19344677,-0.0022522039,0.0058879685,0.5565023,0.4895308,0.45142055,1.0661051,0.6061563,0.5295864,0.044341203
0.46128842,0.26559794,4.3816864e-05,0.9265822,-9.85926e-05,0.47004783,0.7446028,0.045652084,0.19616042,-0.00156397,0.46181905,-0.0040153265,0.68221134,0.4647161,0.20449239,0.20570886,0.1889719,0.2059126,0.1810701,0.00095022144,0.007040482,0.49001673,0.4242438,0.38951793,0.93427837,0.52555853,0.46355182,0.042331807
0.5369389,0.29839805,0.003623847,1.0708184,-0.0015463615,0.53989625,0.8618814,0.056848995,0.2259219,-0.0055440515,0.5317183,-0.0038404092,0.777519,0.5437039,0.23991531,0.23220214,0.22411677,0.23941733,0.189765,-0.0037081926,0.009346619,0.56244534,0.49539483,0.4559582,1.0781132,0.6148969,0.53679675,0.046213448
0.47589514,0.26990664,-0.0011532018,0.9518278,-0.0027673542,0.4847222,0.76469463,0.048015878,0.20553242,-0.0036952235,0.47114214,-0.0037939474,0.6970193,0.4756603,0.21153173,0.21163091,0.19608575,0.21095563,0.18307315,-0.0006914786,0.0047519077,0.49922282,0.4352368,0.39863083,0.95542485,0.53953314,0.47151387,0.04191454
0.48709798,0.27630556,4.7218055e-06,0.9768728,-0.0010387469,0.49569255,0.7848122,0.04927115,0.20720872,-0.0034839138,0.4852238,-0.0033137947,0.71464086,0.49054784,0.21901712,0.21432382,0.2008732,0.21795885,0.18337694,-7.215096e-05,0.00662905,0.5132106,0.44781703,0.41058365,0.9822063,0.55438226,0.48722893,0.043439753
0.46462372,0.26638278,0.002632888,0.930846,0.002107135,0.47153482,0.75033724,0.04619018,0.19523801,-0.00078974664,0.46641552,-0.0030941088,0.6887867,0.4666167,0.20601991,0.20776582,0.18745834,0.20520492,0.18175712,0.0017725811,0.0070038736,0.4885799,0.42904872,0.3906469,0.93853354,0.5267256,0.46518168,0.042356405
0.49692187,0.2844146,-0.0030558575,0.9865698,-0.0030876389,0.50096124,0.7927767,0.049975075,0.21149829,-0.0032500476,0.49117514,-0.0015472379,0.7243766,0.49662665,0.22232473,0.22275078,0.20094302,0.21826454,0.18795447,0.0010006307,0.0054295994,0.5160224,0.45181465,0.41606113,0.99849534,0.5591852,0.493749,0.0460215
0.47554877,0.27246934,0.0005744416,0.9546384,-0.0009111734,0.48284224,0.7662533,0.047348008,0.20157441,-0.0031274185,0.47647923,-0.0031617135,0.7016801,0.47901866,0.21125445,0.20986536,0.19421479,0.21196632,0.18314625,0.0012216219,0.004948642,0.5000129,0.43685508,0.399911,0.9591183,0.53896886,0.47519904,0.042530786
0.52399445,0.29462105,0.0045159683,1.041452,-0.0003837021,0.52454525,0.8387789,0.052545756,0.21912862,-0.0026292317,0.52303743,-0.0038720556,0.75820273,0.52727383,0.23057249,0.2272321,0.21384674,0.230168,0.1887902,-0.0007302887,0.0077641793,0.5468255,0.47995752,0.44190544,1.047958,0.5935657,0.52212125,0.04507711
0.5045747,0.28409824,3.8852915e-05,1.0102717,0.00011156779,0.50908667,0.8120984,0.049623474,0.21224336,-0.00360623,0.50251746,-0.0040169377,0.7348269,0.5098875,0.2251364,0.22146389,0.20735219,0.22423722,0.18624035,-0.0018281913,0.0077295415,0.5306134,0.4636259,0.42549276,1.0149928,0.57369274,0.50522965,0.04492222
0.48922983,0.27887213,0.00037094578,0.9800557,-0.0015801573,0.49838302,0.78733253,0.04900436,0.20932259,-0.0035553202,0.48918548,-0.0037192535,0.7171248,0.49162444,0.21708262,0.21455017,0.20098996,0.2176812,0.18348353,0.00032426277,0.0064444486,0.5154341,0.44764268,0.41353616,0.98404807,0.557006,0.490234,0.043949094
0.46301234,0.2660216,-0.0018689595,0.93462104,-0.00321854,0.47748604,0.7481055,0.04691176,0.2005022,-0.0049560256,0.46399555,-0.0032790154,0.68657345,0.4666675,0.20642784,0.20498875,0.19138071,0.2087568,0.17766856,9.7295735e-05,0.0060040094,0.49109975,0.42567587,0.3916049,0.9388611,0.5299127,0.46547025,0.042314615
0.44971806,0.25371248,-0.00039119273,0.89955455,0.0054563386,0.45050707,0.7195332,0.04532069,0.19094335,-0.0072460473,0.44778976,-0.010302402,0.6626748,0.44779813,0.20558202,0.20873213,0.1780687,0.19487585,0.17273597,-0.00048538065,0.004187081,0.46838632,0.40313834,0.36496517,0.9125849,0.49731484,0.43795294,0.040190946
0.48479855,0.2768159,0.0024241414,0.96902484,0.0008253483,0.49054122,0.7802436,0.0472446,0.20366463,-0.00094971806,0.48650745,-0.0039377436,0.7102349,0.48685527,0.21417266,0.21374062,0.19599473,0.21343614,0.18278776,0.0012661428,0.007869292,0.5103386,0.4450503,0.40811944,0.9759525,0.54962784,0.48551977,0.043061096
0.6311944,0.34181082,0.007956037,1.2359931,-0.0007554041,0.6174377,0.9978028,0.06365574,0.2601412,-0.0035382286,0.62028056,-0.005459929,0.8819385,0.63600117,0.27742112,0.26755533,0.2609924,0.27275693,0.20760387,-0.0051346584,0.0075727757,0.6483004,0.5718929,0.53199375,1.2415028,0.71004474,0.6220242,0.050407942
0.58459675,0.3194585,0.006997075,1.1466403,-0.002034762,0.58130425,0.92652476,0.060768634,0.24684109,-0.0034427196,0.57302433,-0.004627697,0.8251434,0.58487517,0.255196,0.25084445,0.24195585,0.25196946,0.1993077,-0.0031218282,0.007778764,0.6020556,0.5309716,0.49294743,1.1513643,0.66061956,0.57455623,0.04684476
0.5187441,0.29201534,0.0020979363,1.0345129,-0.0017203921,0.5245354,0.8317772,0.052783757,0.22050337,-0.004744172,0.517107,-0.004408926,0.75230694,0.5221308,0.2292485,0.22515097,0.21448767,0.22947875,0.1875963,-0.0007847785,0.007239327,0.54427433,0.4741614,0.4390082,1.0391148,0.5906554,0.5187714,0.04550941
0.43409273,0.2586521,-0.010726823,0.88605344,-0.0032839468,0.45404294,0.700693,0.043558612,0.1913494,-0.006307766,0.433694,-0.00468665,0.6509286,0.4407863,0.18935436,0.19268379,0.17811814,0.19605066,0.17595601,-0.0008803173,0.006820809,0.46198502,0.39960355,0.36815435,0.8858607,0.5004821,0.44069278,0.039731868
0.5276561,0.29482758,0.00045496784,1.0557312,-0.004852076,0.534186,0.8464694,0.055038102,0.22572635,-0.0057241283,0.52220243,-0.0037416182,0.7638177,0.53379786,0.23684996,0.2278837,0.22102475,0.23670231,0.18718635,-0.0030668802,0.007008884,0.5548208,0.48430204,0.44693008,1.0598084,0.6038532,0.5262931,0.044545393
0.46851236,0.26901388,0.000585638,0.9442784,-0.0015796544,0.47724155,0.7571754,0.047797315,0.1985342,-0.002583228,0.46898144,-0.0027390718,0.6938375,0.47348356,0.21012735,0.20720935,0.19143066,0.21071853,0.17949711,0.0005339072,0.006248314,0.4950468,0.43329525,0.3948828,0.95006394,0.53452116,0.46844715,0.041348707
0.49000922,0.2768001,0.0013214387,0.9787299,0.0019134032,0.49281162,0.7878488,0.048628584,0.20459047,-0.000992544,0.4887554,-0.0033108294,0.7182627,0.49344864,0.21945915,0.2174432,0.20005772,0.21698986,0.1875733,0.00073905895,0.0064662676,0.5134785,0.45069718,0.41060773,0.98559356,0.5532313,0.48897278,0.044190418
0.47204426,0.26982087,-0.0015525576,0.9475694,-0.0023621107,0.48165172,0.75899905,0.046517648,0.20208779,-0.004458055,0.47136062,-0.0026108995,0.695139,0.47486702,0.20953235,0.20864141,0.19337964,0.21158198,0.18261501,0.0007772059,0.0038195588,0.49503168,0.4313532,0.39626154,0.95021844,0.53291017,0.47014648,0.042211633
0.5034554,0.28116322,0.000750036,1.0045861,-0.0029873317,0.5123858,0.80764395,0.05309336,0.21649516,-0.0054239146,0.49607953,-0.0026254803,0.7334607,0.5061767,0.2238816,0.2214002,0.20996144,0.2239045,0.18617485,-0.0022050492,0.006285209,0.5256956,0.46265978,0.4245522,1.0086851,0.57319015,0.4987165,0.04324679
0.5482116,0.30478725,0.004980676,1.0858929,-0.00031486247,0.54733396,0.87565774,0.05583483,0.22917266,-0.0034037903,0.54430765,-0.004146425,0.7879062,0.55197555,0.2415626,0.2370342,0.22578958,0.2404032,0.19430557,-0.0016152239,0.0075869076,0.5707099,0.50067866,0.46343333,1.0919116,0.62087315,0.5454716,0.04654545
0.4935001,0.27988753,0.0006223023,0.9894925,-0.001257523,0.49967065,0.7943497,0.04987812,0.20885755,-0.0033219755,0.4918691,-0.0034605507,0.723176,0.49786094,0.2207841,0.21647277,0.20335361,0.22027849,0.18449645,-0.0011290158,0.0064574257,0.5188789,0.454243,0.4160006,0.99481124,0.561879,0.49357444,0.0436162
0.5798972,0.3196554,0.005870877,1.1477964,-0.0022758124,0.5736685,0.9233577,0.059473068,0.24051641,-0.0045223013,0.57242936,-0.0046199076,0.82517695,0.58662224,0.2576575,0.24657863,0.24070463,0.25533822,0.19745216,-0.003980366,0.007681519,0.6014714,0.53076863,0.48970044,1.1542184,0.6575445,0.57434464,0.047111165
0.54663205,0.30493712,0.004751768,1.0810528,-0.0011800686,0.5424403,0.8700849,0.05431012,0.22783227,-0.0027617738,0.54239774,-0.0039553996,0.78314614,0.54994684,0.23940736,0.23589483,0.22332132,0.23869836,0.19528194,-0.0012964807,0.005192496,0.5651224,0.49740297,0.4592752,1.0854064,0.6143865,0.54028326,0.04542454
0.5197857,0.29179573,0.0024694502,1.0364628,-0.0015357556,0.5217381,0.83324796,0.053597227,0.2186353,-0.0033788122,0.51683766,-0.0037657209,0.75452536,0.52501965,0.23201156,0.22609606,0.21516299,0.23059334,0.18915723,-0.0008622608,0.006719362,0.5438232,0.47714627,0.4382598,1.0426303,0.59064907,0.5177195,0.045098517
0.46045086,0.26468468,-0.003826972,0.9294479,-0.0043747136,0.47509027,0.74264926,0.046293683,0.20008485,-0.0045721307,0.4602425,-0.0028155185,0.6809122,0.46385944,0.2070044,0.2040571,0.19068912,0.2087368,0.17724735,-0.00021457067,0.0048213694,0.48727757,0.4213801,0.38808256,0.933021,0.5247059,0.46160886,0.041895106
0.49864274,0.28165442,0.0005977899,0.9969671,-0.002751329,0.50338787,0.80027586,0.051315956,0.21136,-0.003306359,0.49565914,-0.003150519,0.72881347,0.5035849,0.22364387,0.21956903,0.20662206,0.22234245,0.18621577,-0.00063594943,0.00513836,0.52202684,0.45789897,0.41915604,1.0026093,0.5660837,0.4959249,0.043842588
0.49986067,0.28290248,0.0007463228,0.99607635,-0.0018280977,0.50696397,0.8005248,0.04983984,0.21354137,-0.0025115758,0.49850923,-0.0037888903,0.72652644,0.5009221,0.22155514,0.21956205,0.20497838,0.22063915,0.1855843,0.0004355819,0.005396651,0.5235085,0.45479202,0.42060256,1.0006284,0.56540316,0.49823195,0.043962147
0.4790219,0.27300608,0.0007984545,0.9611258,-0.00064145494,0.487538,0.7720194,0.04834006,0.20320188,-0.003408417,0.4794498,-0.003283929,0.70542413,0.48257917,0.2129167,0.21164653,0.1963411,0.21381284,0.18114042,-0.0006968505,0.0076084994,0.50412804,0.44107896,0.4043645,0.96787155,0.54550344,0.48051685,0.04346096
0.45970085,0.26222235,0.0013726205,0.923713,-0.00065388624,0.47058186,0.7439656,0.04427574,0.19367121,0.0038426556,0.46041593,0.00071687624,0.6806787,0.46157375,0.20701128,0.20412812,0.19095081,0.20878099,0.17980887,0.006088943,0.005715804,0.4856201,0.42265743,0.38782352,0.9325378,0.52149916,0.45994937,0.04526874
0.5717272,0.3160966,0.0065645855,1.1286451,-0.0006810175,0.5679689,0.9104371,0.0584756,0.23806775,-0.003673613,0.5664628,-0.005090911,0.81429696,0.5758105,0.25116315,0.24476144,0.2359362,0.24928953,0.19673067,-0.0023470926,0.008515228,0.5937051,0.5213732,0.4837635,1.1354023,0.64813167,0.56816345,0.047590367
